date,rainfall,dept,temperature,volume,hydrometry
2011-07-20,0.4,-25.1,21.4,-28273.536,2.0
2011-07-21,0.0,-25.21,21.8,-30953.664,2.0
2011-07-22,0.0,-25.47,23.4,-32655.744,2.0
2011-07-23,0.0,-25.42,23.2,-31449.6,2.0
2011-07-24,15.3,-25.03,18.3,-25645.248,2.0
2011-07-25,0.0,-24.7,17.9,-21280.32,2.0
2011-07-26,0.0,-24.85,20.1,-25110.432,2.0
2011-07-27,0.0,-24.84,18.7,-24058.08,2.1
2011-07-28,5.9,-24.79,20.9,-26802.144,2.0
2011-07-29,0.0,-24.77,21.4,-25522.56,2.0
2011-07-30,0.0,-24.76,21.8,-26587.872,2.0
2011-07-31,0.0,-24.78,22.9,-26346.816,2.1
2011-08-01,0.0,-24.85,22.6,-28545.696,2.1
2011-08-02,0.0,-24.95,24.4,-29489.184,2.0
2011-08-03,0.0,-25.15,25.5,-31411.584,2.0
2011-08-04,0.0,-25.08,25.8,-29612.736,2.0
2011-08-05,0.0,-25.13,26.5,-29829.6,2.0
2011-08-06,0.0,-25.24,26.6,-31033.152,2.0
2011-08-07,0.0,-25.13,26.0,-27521.856,2.0
2011-08-08,0.0,-25.18,26.1,-29463.264,2.0
2011-08-09,0.0,-25.28,25.1,-30701.376,2.0
2011-08-10,0.0,-25.37,22.2,-30974.4,2.0
2011-08-11,0.0,-25.33,21.8,-29815.776,2.0
2011-08-12,0.0,-25.4,22.8,-30795.552,2.0
2011-08-13,0.0,-25.45,23.4,-31589.568,2.0
2011-08-14,0.0,-25.28,25.0,-29256.768,2.0
2011-08-15,0.0,-25.22,24.4,-25896.672,2.0
2011-08-16,0.0,-25.27,25.8,-29043.36,2.0
2011-08-17,0.0,-25.52,26.9,-32257.44,2.0
2011-08-18,0.0,-25.54,28.0,-32392.224,2.0
2011-08-19,0.0,-25.65,28.3,-32807.808,2.0
2011-08-20,0.0,-25.79,28.2,-33765.984,2.0
2011-08-21,0.0,-25.78,29.2,-32645.376,2.0
2011-08-22,0.0,-25.76,28.9,-32676.48,2.0
2011-08-23,0.0,-25.91,28.6,-34412.256,2.0
2011-08-24,0.0,-25.92,28.6,-34503.84,2.0
2011-08-25,0.0,-25.96,28.3,-34494.336,2.0
2011-08-26,0.0,-25.92,28.4,-33926.688,2.0
2011-08-27,0.0,-25.93,25.7,-34407.936,2.0
2011-08-28,0.0,-25.72,23.3,-30964.032,2.0
2011-08-29,0.0,-25.84,24.7,-32475.168,2.0
2011-08-30,0.0,-25.82,24.3,-32755.104,2.0
2011-08-31,0.0,-25.84,23.8,-33275.232,1.9
2011-09-01,0.0,-26.07,25.2,-35099.136,1.9
2011-09-02,0.0,-26.06,26.3,-34806.24,1.9
2011-09-03,0.0,-26.07,27.6,-35029.152,1.8
2011-09-04,0.0,-25.98,25.9,-31960.224,1.8
2011-09-05,0.0,-25.76,23.6,-30147.552,1.8
2011-09-06,0.0,-25.95,23.9,-33441.984,1.8
2011-09-07,0.0,-26.11,23.2,-34542.72,1.8
2011-09-08,0.0,-26.03,23.0,-33591.456,1.8
2011-09-09,0.0,-26.04,25.2,-33987.168,1.8
2011-09-10,0.0,-26.2,25.3,-35657.28,1.8
2011-09-11,0.0,-26.25,25.8,-35233.056,1.8
2011-09-12,0.0,-26.28,24.9,-35830.944,1.8
2011-09-13,0.0,-26.3,26.1,-36172.224,1.8
2011-09-14,6.5,-26.43,23.9,-37596.096,1.8
2011-09-15,0.0,-26.4,24.4,-36410.688,1.8
2011-09-16,0.0,-26.46,24.5,-38390.112,1.8
2011-09-17,0.0,-26.52,23.7,-38140.416,1.8
2011-09-18,0.1,-26.29,22.3,-34687.008,1.8
2011-09-19,38.2,-26.15,15.8,-30648.672,1.9
2011-09-20,1.0,-26.09,15.7,-30856.896,2.0
2011-09-21,0.0,-26.1,20.2,-31802.976,1.9
2011-09-22,0.0,-26.1,20.1,-33021.216,1.9
2011-09-23,0.0,-26.17,20.9,-33431.616,1.8
2011-09-24,0.0,-26.38,21.3,-36089.28,1.8
2011-09-25,0.0,-26.23,20.1,-32468.256,1.8
2011-09-26,0.0,-26.21,20.1,-31658.688,1.8
2011-09-27,0.0,-26.35,22.2,-34201.44,1.8
2011-09-28,0.0,-26.52,21.5,-35894.88,1.8
2011-09-29,0.0,-26.66,21.3,-37474.272,1.8
2011-09-30,0.0,-26.6,19.8,-36635.328,1.8
2011-10-01,0.0,-26.65,19.6,-37353.312,1.8
2011-10-02,0.0,-26.64,19.8,-36523.872,1.8
2011-10-03,0.0,-26.7,18.7,-36418.464,1.8
2011-10-04,0.0,-26.68,19.0,-36372.672,1.8
2011-10-05,0.0,-26.74,19.2,-36976.608,1.8
2011-10-06,0.0,-26.77,19.4,-37266.048,1.8
2011-10-07,30.9,-26.73,17.8,-36459.072,1.9
2011-10-08,0.0,-26.73,13.5,-36612.864,1.9
2011-10-09,1.8,-26.54,10.6,-32095.008,2.0
2011-10-10,0.0,-26.55,11.6,-32082.912,2.0
2011-10-11,0.0,-26.77,14.9,-36858.24,2.0
2011-10-12,0.0,-26.72,16.8,-35953.632,1.9
2011-10-13,0.0,-26.76,17.6,-36110.88,1.9
2011-10-14,0.0,-26.63,15.3,-34316.352,1.9
2011-10-15,0.0,-26.78,12.6,-36474.624,1.9
2011-10-16,0.0,-26.78,12.6,-35389.44,1.9
2011-10-17,0.0,-26.65,10.3,-33482.592,1.9
2011-10-18,0.0,-26.73,11.8,-34252.416,1.9
2011-10-19,3.7,-26.59,12.6,-32139.936,2.0
2011-10-20,3.7,-26.55,14.3,-32433.696,2.0
2011-10-21,0.0,-26.56,11.3,-31700.16,2.0
2011-10-22,0.0,-26.66,11.5,-34605.792,2.0
2011-10-23,0.0,-26.66,9.6,-34261.92,1.9
2011-10-24,0.0,-26.76,12.3,-33107.616,1.9
2011-10-25,0.0,-26.79,15.0,-32096.736,1.9
2011-10-26,0.0,-26.8,14.5,-33356.448,2.0
2011-10-27,0.0,-26.9,12.4,-33926.688,2.1
2011-10-28,0.0,-27.02,12.2,-34834.752,2.0
2011-10-29,0.0,-26.95,11.9,-34504.704,2.0
2011-10-30,0.0,-26.94,11.4,-33778.08,1.9
2011-10-31,0.0,-26.96,11.2,-34343.136,2.0
2011-11-01,0.0,-27.06,10.7,-35870.688,1.9
2011-11-02,0.0,-27.08,10.0,-34284.384,1.9
2011-11-03,0.0,-27.13,10.3,-35652.96,1.9
2011-11-04,0.0,-27.15,14.4,-36497.088,2.0
2011-11-05,1.6,-27.16,14.1,-36865.152,2.0
2011-11-06,0.0,-27.13,12.8,-35209.728,2.0
2011-11-07,1.6,-27.14,13.1,-33683.04,2.0
2011-11-08,0.0,-27.23,13.1,-36397.728,2.0
2011-11-09,0.0,-27.15,12.5,-35278.848,2.0
2011-11-10,0.0,-27.29,11.2,-38115.36,2.0
2011-11-11,0.0,-27.29,10.4,-38382.336,2.0
2011-11-12,0.0,-27.39,10.8,-39510.72,2.0
2011-11-13,0.0,-27.43,9.7,-40474.944,2.0
2011-11-14,0.0,-27.31,5.7,-37683.36,2.0
2011-11-15,0.0,-27.38,4.4,-38090.304,2.0
2011-11-16,0.0,-27.45,4.4,-39134.016,2.0
2011-11-17,0.0,-27.42,4.8,-37765.44,2.0
2011-11-18,0.0,-27.48,2.7,-38594.88,2.0
2011-11-19,0.0,-27.59,1.9,-40937.184,2.0
2011-11-20,0.0,-27.5,2.3,-37755.936,2.0
2011-11-21,0.0,-27.49,4.5,-38394.432,2.0
2011-11-22,0.0,-27.57,7.6,-39433.824,2.0
2011-11-23,0.0,-27.56,11.8,-39356.928,2.0
2011-11-24,0.0,-27.57,10.2,-37813.824,2.0
2011-11-25,0.0,-27.63,8.6,-39212.64,2.0
2011-11-26,0.0,-27.63,5.5,-38243.232,2.0
2011-11-27,0.0,-27.64,4.5,-38069.568,2.0
2011-11-28,0.0,-27.62,2.4,-36322.56,2.0
2011-11-29,0.0,-27.63,1.6,-36489.312,2.0
2011-11-30,0.1,-27.66,1.5,-38520.576,2.0
2011-12-01,0.0,-27.69,3.3,-38129.184,2.0
2011-12-02,0.0,-27.62,10.6,-37873.44,2.0
2011-12-03,0.0,-27.66,12.6,-38474.784,2.0
2011-12-04,0.0,-27.66,13.4,-38611.296,2.0
2011-12-05,1.9,-27.65,13.7,-37031.904,2.0
2011-12-06,0.0,-27.72,9.0,-38023.776,2.0
2011-12-07,0.2,-27.78,8.4,-38408.256,2.1
2011-12-08,0.0,-27.77,11.4,-36578.304,2.0
2011-12-09,0.0,-27.78,9.2,-37215.072,2.0
2011-12-10,0.1,-27.79,13.1,-37857.024,2.0
2011-12-11,0.1,-27.78,10.6,-36311.328,2.0
2011-12-12,0.0,-27.45,10.5,-32184.864,2.1
2011-12-13,0.0,-27.68,8.7,-34972.992,2.2
2011-12-14,2.4,-27.69,10.7,-36949.824,2.1
2011-12-15,0.0,-27.85,12.4,-38686.464,2.0
2011-12-16,5.6,-27.98,11.7,-40285.728,2.0
2011-12-17,0.0,-27.92,7.0,-39566.88,2.1
2011-12-18,0.1,-27.92,2.0,-37481.184,2.1
2011-12-19,0.9,-27.88,3.1,-36576.576,2.0
2011-12-20,0.0,-27.86,1.9,-35922.96,2.0
2011-12-21,0.0,-27.73,2.9,-35269.344,2.0
2011-12-22,0.0,-27.82,1.7,-35595.936,2.0
2011-12-23,0.0,-27.91,4.8,-37425.888,2.0
2011-12-24,7.9,-28.04,1.6,-38258.784,2.0
2011-12-25,0.0,-27.84,7.5,-31872.096,2.1
2011-12-26,0.0,-27.7,7.8,-32191.776,2.2
2011-12-27,0.0,-27.74,6.7,-34039.008,2.1
2011-12-28,0.0,-27.78,1.7,-35237.376,2.0
2011-12-29,0.0,-27.85,1.9,-35744.544,2.0
2011-12-30,1.0,-27.9,3.9,-36183.456,2.0
2011-12-31,0.0,-28.12,1.7,-39660.192,2.0
2012-01-01,0.0,-27.97,1.5,-35187.264,2.0
2012-01-02,0.0,-27.82,7.8,-34725.024,2.0
2012-01-03,8.3,-27.83,10.7,-35046.432,2.1
2012-01-04,2.9,-27.86,7.4,-35601.984,2.1
2012-01-05,0.0,-27.82,7.6,-35557.92,2.1
2012-01-06,0.0,-28.04,5.6,-37875.168,2.2
2012-01-07,0.0,-28.13,2.9,-35643.456,2.1
2012-01-08,0.0,-28.12,3.6,-36249.984,2.1
2012-01-09,0.0,-28.12,2.0,-34983.36,2.1
2012-01-10,0.0,-28.22,1.5,-36922.176,2.0
2012-01-11,0.0,-28.25,4.6,-37143.36,2.0
2012-01-12,0.0,-28.29,2.9,-37680.768,2.0
2012-01-13,0.0,-28.19,4.0,-36456.48,2.0
2012-01-14,0.0,-28.26,6.4,-37016.352,2.0
2012-01-15,0.0,-28.29,0.6,-37025.856,2.0
2012-01-16,0.0,-28.3,-0.7,-36344.16,2.0
2012-01-17,0.0,-28.35,-0.7,-36747.648,2.0
2012-01-18,0.0,-28.4,0.8,-37555.488,2.0
2012-01-19,0.0,-28.39,2.5,-37421.568,2.0
2012-01-20,0.0,-28.28,8.9,-36763.2,2.0
2012-01-21,0.0,-28.42,4.4,-38413.44,2.0
2012-01-22,0.0,-28.43,9.1,-37418.112,2.0
2012-01-23,0.0,-28.44,9.0,-36655.2,2.0
2012-01-24,0.0,-28.44,7.4,-36512.64,2.0
2012-01-25,0.0,-28.51,3.5,-36475.488,2.0
2012-01-26,0.0,-28.53,1.7,-37228.032,1.9
2012-01-27,0.0,-28.58,1.5,-37997.856,1.9
2012-01-28,0.0,-28.58,1.6,-37860.48,2.0
2012-01-29,0.0,-28.52,3.8,-36635.328,2.0
2012-01-30,0.0,-28.57,4.6,-37068.192,2.0
2012-01-31,0.0,-28.58,2.4,-36648.288,2.0
2012-02-01,0.0,-28.53,2.5,-35874.144,2.0
2012-02-02,0.0,-28.57,2.4,-37097.568,2.0
2012-02-03,0.0,-28.65,-0.3,-38098.08,2.0
2012-02-04,0.0,-28.73,-1.6,-40004.928,2.0
2012-02-05,0.0,-28.75,-0.9,-39399.264,2.0
2012-02-06,0.0,-28.74,-1.4,-39794.976,2.0
2012-02-07,0.0,-28.57,-0.2,-36197.28,2.0
2012-02-08,0.0,-28.75,2.3,-40048.128,2.0
2012-02-09,0.0,-28.84,2.3,-41249.088,2.0
2012-02-10,0.0,-28.77,0.0,-38946.528,2.0
2012-02-11,0.0,-28.68,-0.3,-36277.632,2.0
2012-02-12,0.0,-28.71,-1.5,-37918.368,2.0
2012-02-13,0.0,-28.85,-1.3,-40738.464,2.0
2012-02-14,0.0,-28.9,-1.7,-40449.024,2.0
2012-02-15,0.0,-28.95,-1.1,-41180.832,2.0
2012-02-16,0.0,-28.99,2.5,-41299.2,2.0
2012-02-17,0.0,-29.09,3.0,-41815.872,2.0
2012-02-18,0.0,-29.09,7.7,-41674.176,2.0
2012-02-19,0.9,-29.07,8.3,-40114.656,2.0
2012-02-20,0.0,-29.02,7.9,-38385.792,2.1
2012-02-21,0.0,-29.09,7.4,-39112.416,2.2
2012-02-22,0.0,-29.15,7.3,-40887.936,2.2
2012-02-23,0.0,-29.15,9.5,-39788.928,2.2
2012-02-24,0.0,-29.17,8.6,-39917.664,2.1
2012-02-25,0.0,-29.23,8.6,-40772.16,2.2
2012-02-26,0.0,-29.16,7.0,-38154.24,2.2
2012-02-27,0.0,-29.05,6.9,-34972.128,2.2
2012-02-28,0.0,-28.89,6.5,-33143.904,2.2
2012-02-29,0.0,-28.85,8.8,-32987.52,2.1
2012-03-01,0.0,-28.95,10.7,-33630.336,2.1
2012-03-02,0.0,-29.09,11.7,-34384.608,2.1
2012-03-03,0.0,-29.15,11.0,-35474.976,2.2
2012-03-04,0.0,-29.12,9.8,-34069.248,2.1
2012-03-05,0.0,-29.1,11.3,-33351.264,2.1
2012-03-06,0.0,-29.09,9.5,-32654.016,2.1
2012-03-07,0.0,-29.15,8.3,-34079.616,2.2
2012-03-08,0.0,-29.12,6.9,-34014.816,2.1
2012-03-09,0.0,-29.25,9.4,-36402.912,2.1
2012-03-10,0.0,-29.23,9.0,-36243.936,2.1
2012-03-11,0.0,-29.09,10.2,-33060.096,2.1
2012-03-12,0.0,-29.14,11.4,-33344.352,2.1
2012-03-13,0.0,-29.17,11.3,-33127.488,2.1
2012-03-14,0.0,-29.17,10.9,-33452.352,2.1
2012-03-15,0.0,-29.22,11.3,-34191.936,2.1
2012-03-16,0.0,-29.24,12.4,-34261.92,2.0
2012-03-17,0.0,-29.3,11.8,-35316.864,2.0
2012-03-18,0.0,-29.32,13.4,-36214.56,2.1
2012-03-19,0.0,-29.25,13.9,-33141.312,2.1
2012-03-20,0.0,-29.27,15.0,-33792.768,2.0
2012-03-21,0.0,-29.23,14.2,-34686.144,2.0
2012-03-22,0.0,-29.26,13.9,-34693.056,2.0
2012-03-23,0.0,-29.31,13.6,-35703.936,2.0
2012-03-24,0.0,-29.45,13.6,-37501.056,2.0
2012-03-25,0.0,-29.54,13.3,-38247.552,2.0
2012-03-26,0.0,-29.49,13.6,-35805.888,2.0
2012-03-27,0.0,-29.52,15.3,-36148.896,2.0
2012-03-28,0.0,-29.55,14.2,-37101.024,2.0
2012-03-29,0.0,-29.56,14.4,-36926.496,2.0
2012-03-30,0.0,-29.6,14.3,-38272.608,2.0
2012-03-31,0.0,-29.67,14.6,-40073.184,2.0
2012-04-01,0.0,-29.68,13.7,-38161.152,2.0
2012-04-02,0.0,-29.62,15.3,-35161.344,2.0
2012-04-03,5.1,-29.58,13.9,-34283.52,2.0
2012-04-04,0.1,-29.6,15.6,-35694.432,2.0
2012-04-05,0.0,-29.57,14.4,-33779.808,2.0
2012-04-06,0.0,-29.6,14.2,-35235.648,2.0
2012-04-07,0.0,-29.58,12.4,-34428.672,2.0
2012-04-08,0.0,-29.53,8.9,-32360.256,2.0
2012-04-09,0.0,-29.54,7.8,-32073.408,2.1
2012-04-10,0.0,-29.56,10.0,-34071.84,2.0
2012-04-11,0.0,-29.57,10.5,-33870.528,2.0
2012-04-12,0.0,-29.6,12.4,-34479.648,2.1
2012-04-13,0.0,-29.57,11.9,-33834.24,2.0
2012-04-14,0.0,-29.6,10.8,-34798.464,2.1
2012-04-15,0.0,-29.62,11.6,-34624.8,2.1
2012-04-16,4.1,-29.65,12.3,-34908.192,2.2
2012-04-17,0.0,-29.72,12.3,-35585.568,2.1
2012-04-18,3.0,-29.66,10.5,-34017.408,2.1
2012-04-19,10.6,-29.66,12.0,-33725.376,2.1
2012-04-20,0.0,-29.67,10.4,-33683.04,2.2
2012-04-21,0.0,-29.75,13.6,-35446.464,2.2
2012-04-22,0.0,-29.65,15.2,-32794.848,2.2
2012-04-23,0.0,-29.55,14.1,-30828.384,2.2
2012-04-24,5.6,-29.56,12.5,-30360.96,2.2
2012-04-25,0.0,-29.52,13.1,-29524.608,2.2
2012-04-26,0.0,-29.33,15.3,-29044.224,2.2
2012-04-27,0.0,-29.35,18.9,-28445.472,2.3
2012-04-28,0.0,-29.66,20.7,-33811.776,2.3
2012-04-29,0.0,-29.49,18.6,-30460.32,2.4
2012-04-30,0.0,-29.36,16.5,-27812.16,2.4
2012-05-01,0.0,-29.3,17.3,-27365.472,2.4
2012-05-02,0.0,-29.45,17.0,-30047.328,2.4
2012-05-03,0.0,-29.54,15.6,-31328.64,2.3
2012-05-04,0.0,-29.53,15.6,-30188.16,2.0
2012-05-05,0.0,-29.66,15.8,-32327.424,2.0
2012-05-06,0.0,-29.1,14.9,-26522.208,2.2
2012-05-07,0.0,-29.17,16.2,-25373.088,2.4
2012-05-08,0.0,-29.25,16.4,-26211.168,2.4
2012-05-09,0.0,-29.28,17.8,-26119.584,2.2
2012-05-10,0.0,-29.38,19.8,-27666.144,2.0
2012-05-11,0.0,-29.57,20.5,-30974.4,2.0
2012-05-12,0.0,-29.65,20.9,-33105.024,2.0
2012-05-13,0.0,-29.5,16.0,-27336.96,2.1
2012-05-14,0.0,-29.16,11.9,-24645.6,2.2
2012-05-15,0.0,-29.32,14.4,-25777.44,2.2
2012-05-16,2.1,-29.56,12.7,-31419.36,2.2
2012-05-17,0.0,-29.51,12.8,-28098.144,2.2
2012-05-18,0.0,-29.49,13.9,-27818.208,2.4
2012-05-19,0.0,-29.6,16.9,-31523.04,2.4
2012-05-20,0.0,-29.36,16.2,-25716.096,2.5
2012-05-21,8.5,-29.13,16.0,-22976.352,2.5
2012-05-22,0.0,-29.14,14.4,-24145.344,2.2
2012-05-23,0.0,-29.18,15.0,-23682.24,2.0
2012-05-24,0.1,-29.32,20.6,-25852.608,2.0
2012-05-25,0.0,-29.41,20.9,-27317.088,2.0
2012-05-26,0.0,-29.5,18.8,-30265.92,2.0
2012-05-27,0.0,-29.39,17.9,-26907.552,2.0
2012-05-28,0.4,-29.4,14.4,-26027.136,2.0
2012-05-29,0.0,-29.19,17.4,-24634.368,2.0
2012-05-30,0.0,-29.36,19.9,-26564.544,2.0
2012-05-31,0.0,-29.4,21.2,-26793.504,2.0
2012-06-01,0.0,-29.44,20.5,-27225.504,2.0
2012-06-02,0.0,-29.46,22.5,-28526.688,2.0
2012-06-03,0.0,-29.44,22.5,-27442.368,2.0
2012-06-04,9.4,-29.35,16.9,-25030.08,2.0
2012-06-05,0.0,-29.31,19.0,-25545.024,2.0
2012-06-06,0.0,-29.42,21.1,-26551.584,2.0
2012-06-07,0.0,-29.47,22.0,-27038.016,2.0
2012-06-08,0.0,-29.53,24.1,-29487.456,2.0
2012-06-09,0.0,-29.37,23.2,-32205.6,2.0
2012-06-10,0.0,-29.46,23.1,-31424.544,2.0
2012-06-11,0.0,-29.31,21.6,-25908.768,2.0
2012-06-12,0.0,-29.27,21.2,-25472.448,2.0
2012-06-13,0.0,-29.31,19.8,-27114.048,2.0
2012-06-14,0.0,-29.38,20.5,-30284.928,2.0
2012-06-15,0.0,-29.56,22.9,-34714.656,1.9
2012-06-16,0.0,-29.68,25.4,-34223.04,1.9
2012-06-17,0.0,-29.75,26.8,-35141.472,1.9
2012-06-18,0.0,-29.86,27.8,-34445.088,1.9
2012-06-19,0.0,-29.98,28.8,-36077.184,1.9
2012-06-20,0.0,-30.09,29.4,-36046.08,1.9
2012-06-21,0.0,-30.25,28.3,-37516.608,1.9
2012-06-22,0.0,-30.28,27.4,-37057.824,1.9
2012-06-23,0.0,-30.23,27.0,-36606.816,1.9
2012-06-24,0.0,-30.2,26.3,-37293.696,1.9
2012-06-25,0.0,-30.16,26.2,-33168.096,1.9
2012-06-26,0.0,-30.2275,26.5,-35335.872,1.9
2012-06-27,0.0,-30.295,27.7,-36835.776,1.9
2012-06-28,0.0,-30.3625,28.3,-37066.464,1.9
2012-06-29,0.0,-30.43,29.3,-36822.816,1.9
2012-06-30,0.0,-30.4975,29.9,-37361.952,1.9
2012-07-01,0.0,-30.564999999999998,30.6,-37361.952,1.9
2012-07-02,0.0,-30.6325,29.5,-37018.944,1.9
2012-07-03,0.0,-30.7,27.3,-37200.384,1.9
2012-07-04,0.0,-30.89,27.4,-37237.536,1.9
2012-07-05,0.0,-31.1,28.9,-37210.752,1.9
2012-07-06,0.0,-31.16,27.5,-37190.88,1.9
2012-07-07,0.0,-31.23,27.6,-37173.6,1.9
2012-07-08,0.0,-31.33,28.1,-36577.44,1.9
2012-07-09,0.0,-31.41,28.9,-38725.344,1.9
2012-07-10,0.0,-31.67,29.3,-40725.504,1.9
2012-07-11,0.0,-31.79,28.9,-41090.976,1.9
2012-07-12,0.0,-31.87,27.8,-40874.112,1.9
2012-07-13,0.0,-31.94,26.0,-41246.496,1.9
2012-07-14,0.0,-32.02,28.3,-41227.488,1.9
2012-07-15,0.0,-32.09,27.5,-41345.856,1.9
2012-07-16,0.0,-32.13,23.7,-39223.872,1.9
2012-07-17,0.0,-32.17,25.1,-40543.2,1.9
2012-07-18,0.0,-32.25,27.1,-41341.536,1.9
2012-07-19,0.0,-32.31,28.1,-40466.304,1.9
2012-07-20,0.0,-32.34,28.2,-39249.792,1.9
2012-07-21,0.0,-32.42,27.5,-40658.976,1.9
2012-07-22,0.0,-32.18,23.2,-37773.216,1.9
2012-07-23,0.0,-32.17,21.2,-34687.872,1.9
2012-07-24,0.0,-32.15,23.1,-32449.248,1.9
2012-07-25,0.0,-32.21,23.6,-36383.04,1.9
2012-07-26,0.0,-32.28,25.8,-36041.76,1.9
2012-07-27,0.0,-32.49,28.8,-41230.944,1.9
2012-07-28,0.0,-32.62,29.4,-41549.76,1.9
2012-07-29,0.0,-32.67,27.8,-41716.512,1.9
2012-07-30,0.0,-32.72,26.9,-41733.792,1.9
2012-07-31,0.0,-32.85,27.1,-39708.576,1.9
2012-08-01,0.0,-32.93,28.2,-34775.136,1.9
2012-08-02,0.0,-32.99,28.8,-34580.736,1.9
2012-08-03,0.0,-33.08,29.0,-34544.448,1.9
2012-08-04,0.0,-33.15,29.2,-34418.304,1.9
2012-08-05,0.0,-33.26,29.0,-34610.976,1.9
2012-08-06,0.0,-33.29,29.9,-34506.432,1.9
2012-08-07,0.0,-33.36,30.0,-34680.096,1.9
2012-08-08,0.0,-33.43,27.6,-34104.672,1.9
2012-08-09,0.0,-33.46,28.2,-34132.32,1.9
2012-08-10,0.0,-33.51,27.1,-34360.416,1.9
2012-08-11,0.0,-33.56,25.6,-34390.656,1.9
2012-08-12,0.0,-33.53,25.7,-32583.168,1.9
2012-08-13,0.0,-33.55,26.5,-33835.968,1.9
2012-08-14,0.0,-33.62,27.0,-34346.592,1.9
2012-08-15,0.0,-33.57,28.6,-31833.216,1.9
2012-08-16,0.0,-33.56,28.2,-32501.952,1.9
2012-08-17,0.0,-33.7,28.5,-33979.392,1.9
2012-08-18,0.0,-33.71,28.5,-33993.216,1.9
2012-08-19,0.0,-33.73,28.7,-33867.936,1.9
2012-08-20,0.0,-33.78,29.1,-33818.688,1.9
2012-08-21,0.0,-33.82,30.3,-33888.672,1.9
2012-08-22,0.0,-33.88,31.0,-34013.088,1.9
2012-08-23,0.0,-33.89,30.3,-34124.544,1.9
2012-08-24,0.0,-33.93,29.5,-33467.904,1.9
2012-08-25,0.0,-33.96,28.7,-34051.968,1.9
2012-08-26,0.0,-33.96,23.8,-32806.944,1.9
2012-08-27,0.0,-33.92,22.8,-30461.184,1.9
2012-08-28,0.0,-33.83,23.5,-28719.36,1.9
2012-08-29,0.0,-34.0,25.6,-33370.272,1.9
2012-08-30,0.0,-34.02,26.9,-33441.12,1.9
2012-08-31,0.0,-34.02,22.9,-33204.384,2.0
2012-09-01,0.0,-33.97,21.3,-30697.056,1.9
2012-09-02,0.2,-33.8,21.0,-28942.272,1.9
2012-09-03,6.5,-33.76,20.5,-31591.296,1.8
2012-09-04,0.2,-33.73,18.8,-30871.584,1.9
2012-09-05,0.0,-33.73,20.8,-31942.08,1.9
2012-09-06,0.0,-33.81,22.5,-32000.832,1.8
2012-09-07,0.0,-33.86,23.6,-31792.608,1.8
2012-09-08,0.0,-33.87,22.2,-31933.44,1.8
2012-09-09,0.0,-34.0,21.9,-33694.272,1.8
2012-09-10,0.0,-34.02,23.1,-33630.336,1.8
2012-09-11,0.0,-34.05,23.3,-33681.312,1.8
2012-09-12,0.0,-34.04,22.9,-32511.456,1.8
2012-09-13,0.0,-33.84,17.3,-27359.424,1.8
2012-09-14,0.0,-33.79,15.7,-27665.28,1.9
2012-09-15,0.0,-34.01,19.6,-33356.448,2.0
2012-09-16,0.0,-34.02,19.5,-32029.344,2.0
2012-09-17,0.0,-33.75,18.1,-31011.552,1.9
2012-09-18,0.0,-33.75,20.6,-33101.568,1.9
2012-09-19,6.1,-33.77,19.4,-32870.016,1.9
2012-09-20,0.0,-33.84,17.6,-32951.232,1.9
2012-09-21,0.0,-33.97,16.5,-34697.376,1.9
2012-09-22,0.0,-34.01,19.3,-34842.528,1.9
2012-09-23,0.0,-33.96,23.0,-34121.088,1.8
2012-09-24,0.0,-33.98,22.3,-34743.168,1.8
2012-09-25,0.0,-34.06,21.5,-33069.6,1.8
2012-09-26,0.0,-34.1,23.1,-33061.824,1.8
2012-09-27,0.0,-34.14,24.1,-33098.112,1.8
2012-09-28,0.0,-34.17,23.3,-33363.36,1.8
2012-09-29,0.0,-34.16,23.2,-33100.704,1.8
2012-09-30,0.0,-34.15,21.0,-29590.272,2.0
2012-10-01,0.0,-34.11,20.1,-30889.728,2.1
2012-10-02,0.1,-34.18,19.3,-32275.584,2.0
2012-10-03,0.0,-34.2,18.1,-32433.696,1.9
2012-10-04,0.0,-34.19,18.4,-33906.816,1.9
2012-10-05,0.0,-34.24,18.6,-41190.336,1.9
2012-10-06,0.0,-34.29,18.5,-41890.176,1.8
2012-10-07,0.0,-34.28,18.6,-40829.184,1.9
2012-10-08,0.0,-34.24,19.8,-39395.808,1.8
2012-10-09,5.5,-34.31,17.5,-39845.088,1.9
2012-10-10,0.0,-34.3,17.7,-40569.12,1.9
2012-10-11,0.0,-34.3,17.7,-39969.504,1.9
2012-10-12,0.0,-34.3,17.6,-39288.672,1.9
2012-10-13,0.0,-34.35,17.1,-41880.672,2.1
2012-10-14,0.0,-34.33,16.8,-39470.976,2.0
2012-10-15,0.0,-34.29,16.7,-36261.216,2.0
2012-10-16,0.5,-34.14,15.3,-35105.184,2.0
2012-10-17,0.0,-34.32,14.4,-39674.016,2.0
2012-10-18,0.0,-34.32,14.0,-38964.672,2.0
2012-10-19,0.0,-34.32,14.3,-38657.088,2.0
2012-10-20,0.0,-34.33,15.9,-39969.504,1.9
2012-10-21,0.0,-34.37,17.2,-40885.344,1.9
2012-10-22,0.0,-34.33,17.6,-39250.656,1.9
2012-10-23,0.0,-34.43,16.4,-40099.104,1.9
2012-10-24,0.0,-34.45,15.4,-40746.24,1.9
2012-10-25,0.0,-34.44,14.7,-40269.312,1.9
2012-10-26,0.0,-34.39,15.2,-37741.248,1.9
